id,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,province
AVwdV2U7_7pvs4fz43W7,5820 E Wt Harris Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/5820ewtharrisblvd/582398429,35.2357,-80.7352,,5.75,5.75,,10ampquot 1Topping Pizza,Teddys Pizza,28215,0,25,NC
AVwdV2U7_7pvs4fz43W7,5820 E Wt Harris Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/5820ewtharrisblvd/582398429,35.2357,-80.7352,,8.99,8.99,,Teddyampaposs Supreme Pizza,Teddys Pizza,28215,0,25,NC
AVwdV2U7_7pvs4fz43W7,5820 E Wt Harris Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/5820ewtharrisblvd/582398429,35.2357,-80.7352,,8.99,8.99,,BBQ Chicken Pizza,Teddys Pizza,28215,0,25,NC
AVwdV2U7_7pvs4fz43W7,5820 E Wt Harris Blvd,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/5820ewtharrisblvd/582398429,35.2357,-80.7352,,9.99,9.99,,14ampquot 1Topping Pizza,Teddys Pizza,28215,0,25,NC
AVwderupIN2L1WUfwOgT,305 Market St,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Harrisburg,US,us/pa/harrisburg/305marketst/1105785885,40.2609,-76.8805,http://www.citysearch.com/profile/menu/8755199?singlePlatformId=mamas-pizza-7,14.95,14.95,,Meat Lovers Pizza,Mama's Pizza,17101,0,25,PA
AVwderupIN2L1WUfwOgT,305 Market St,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Harrisburg,US,us/pa/harrisburg/305marketst/1105785885,40.2609,-76.8805,http://www.citysearch.com/profile/menu/8755199?singlePlatformId=mamas-pizza-7,17.4,17.4,"Beef, pepperoni, italian sausage, and canadian bacon.",All Meat Pizza,Mama's Pizza,17101,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,16,16,Grilled sweet pepper steak homemade sauce and cheese on fresh dough,Pepper Steak Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,2.35,2.35,,Slice of Sicilian Cheese Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,17.95,17.95,,Stuffed Pizza Double Crust,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,10.5,10.5,Six slices Thick crust pizza sauce and mozzarella cheese,16ampquot Thick Crust Half Sicilian Pan Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,16,16,Ham pineapple bacon homemade sauce and mozzarella cheese on fresh dough,Hawaiian Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,2.95,2.95,,Slice of Specialty Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,15,15,Provolone mozzarella and fresh ricotta cheeses and fresh garlic on fresh dough,White Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,15.5,15.5,Marinated chicken breast with mozzarella cheese and homemade tomato sauce on fresh dough,Grilled Chicken Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,24.99,24.99,,2 Large Cheese Pizzas and 2Liter Special,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,15,15,Breaded chicken cutlet bacon and ranch dressing topped with mozzarella cheese on fresh dough,Ranch Chicken Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,16.5,16.5,,Chicken Parmigiana Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,21.95,21.95,,1 Large 1Topping Pizza and 12 Wings Special,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,12.95,12.95,,Hawaiian Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,7.75,7.75,Pizza sauce and mozzarella cheese,Pizza Steak,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,15.5,15.5,Grilled chicken steak with BBQ sauce sauce and cheese on fresh dough,BBQ Chicken Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,2.25,2.25,,Slice of Thin Crust Cheese Pizza,Mario's Pizza,19119,0,25,PA
AVwcfGjW_7pvs4fzvlJb,7700 Crittenden St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Philadelphia,US,us/pa/philadelphia/7700crittendenst/1366666233,40.072,-75.1929,http://www.citysearch.com/profile/menu/8966341?singlePlatformId=marios-pizza-67,15,15,Ground beef hot sauce bleu cheese lettuce and tomatoes on fresh dough,Taco Pizza,Mario's Pizza,19119,0,25,PA
AVwchdIGByjofQCxfKfI,5909 Big Tree Rd,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Lakeville,US,us/ny/lakeville/5909bigtreerd/618421435,42.8348,-77.6983,,18,9.1,,Garden Veggie Pizza,Vincenzo's Pizza,14480,0,25,NY
AVwchdIGByjofQCxfKfI,5909 Big Tree Rd,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Lakeville,US,us/ny/lakeville/5909bigtreerd/618421435,42.8348,-77.6983,,35.99,35.99,,Sheet Cheese Pizza and 30 Wings,Vincenzo's Pizza,14480,0,25,NY
AVwchdIGByjofQCxfKfI,5909 Big Tree Rd,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Lakeville,US,us/ny/lakeville/5909bigtreerd/618421435,42.8348,-77.6983,,5.99,5.99,,Cheese and 1 Topping Pizza,Vincenzo's Pizza,14480,0,25,NY
AVwchdIGByjofQCxfKfI,5909 Big Tree Rd,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Lakeville,US,us/ny/lakeville/5909bigtreerd/618421435,42.8348,-77.6983,,18,9.1,,Hawaiian Pizza,Vincenzo's Pizza,14480,0,25,NY
AVwchdIGByjofQCxfKfI,5909 Big Tree Rd,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Lakeville,US,us/ny/lakeville/5909bigtreerd/618421435,42.8348,-77.6983,,18,9.1,,Everything Pizza,Vincenzo's Pizza,14480,0,25,NY
AVwchdIGByjofQCxfKfI,5909 Big Tree Rd,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Lakeville,US,us/ny/lakeville/5909bigtreerd/618421435,42.8348,-77.6983,,9.99,9.99,,Small Cheese Pizza and 6 Wings,Vincenzo's Pizza,14480,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,20,20,,Spinach Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,25,25,,Stuffed Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,9,9,,Small Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,3,3,,Pizza Deliziosa,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,22,22,meat or eggplant,Lasagna Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,20,20,,Broccoli Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,24,24,,Taco Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,25,25,,Shrimp Marinara Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,20,20,,Vegetable Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,20,20,,Large Special Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,20,20,,Rustica Pizza,Roma Pizza,11566,0,25,NY
AVwdVhDIkufWRAb541J-,53 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/53merrickave/1124404887,40.6652,-73.5531,http://www.citysearch.com/profile/menu/7464127?singlePlatformId=roma-pizza-15,20,20,,Baked Ziti Pizza,Roma Pizza,11566,0,25,NY
AVwePCEdByjofQCxwcPB,571 W Cherry St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Sunbury,US,us/oh/sunbury/571wcherryst/611407471,40.2494,-82.8712,http://www.citysearch.com/profile/menu/683955320?singlePlatformId=pjs-pizza-5,27.5,27.5,addampaposl items 450,Pizza 24ampquot,Pj's Pizza,43074,0,25,OH
AVwePCEdByjofQCxwcPB,571 W Cherry St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Sunbury,US,us/oh/sunbury/571wcherryst/611407471,40.2494,-82.8712,http://www.citysearch.com/profile/menu/683955320?singlePlatformId=pjs-pizza-5,6.99,6.99,,Pizza,Pj's Pizza,43074,0,25,OH
AVwePCEdByjofQCxwcPB,571 W Cherry St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Sunbury,US,us/oh/sunbury/571wcherryst/611407471,40.2494,-82.8712,http://www.citysearch.com/profile/menu/683955320?singlePlatformId=pjs-pizza-5,10,10,addampaposl items 125,Pizza 12ampquot,Pj's Pizza,43074,0,25,OH
AVwePCEdByjofQCxwcPB,571 W Cherry St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Sunbury,US,us/oh/sunbury/571wcherryst/611407471,40.2494,-82.8712,http://www.citysearch.com/profile/menu/683955320?singlePlatformId=pjs-pizza-5,8.75,8.75,,"10"" Pizza",Pj's Pizza,43074,0,25,OH
AVwePCEdByjofQCxwcPB,571 W Cherry St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Sunbury,US,us/oh/sunbury/571wcherryst/611407471,40.2494,-82.8712,http://www.citysearch.com/profile/menu/683955320?singlePlatformId=pjs-pizza-5,4.25,4.25,addampaposl items 050,Pizza 7ampquot,Pj's Pizza,43074,0,25,OH
AVwePCEdByjofQCxwcPB,571 W Cherry St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Sunbury,US,us/oh/sunbury/571wcherryst/611407471,40.2494,-82.8712,http://www.citysearch.com/profile/menu/683955320?singlePlatformId=pjs-pizza-5,4.75,4.75,,"7"" Pizza",Pj's Pizza,43074,0,25,OH
AVwePCEdByjofQCxwcPB,571 W Cherry St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Sunbury,US,us/oh/sunbury/571wcherryst/611407471,40.2494,-82.8712,http://www.citysearch.com/profile/menu/683955320?singlePlatformId=pjs-pizza-5,10.75,10.75,,"12"" Pizza",Pj's Pizza,43074,0,25,OH
AVwcswlUkufWRAb5yEtM,5279 N Roxboro Rd,"Pizza Place,Restaurants",Accommodation & Food Services,Durham,US,us/nc/durham/5279nroxborord/1536980804,36.0765,-78.9112,,2.5,2.5,,Pizza By the Slice,Ricky's NY Pizza,27712,0,25,NC
AVwcswlUkufWRAb5yEtM,5279 N Roxboro Rd,"Pizza Place,Restaurants",Accommodation & Food Services,Durham,US,us/nc/durham/5279nroxborord/1536980804,36.0765,-78.9112,,9.99,9.99,,Original Ny Cheese Pizza,Ricky's NY Pizza,27712,0,25,NC
AVwcswlUkufWRAb5yEtM,5279 N Roxboro Rd,"Pizza Place,Restaurants",Accommodation & Food Services,Durham,US,us/nc/durham/5279nroxborord/1536980804,36.0765,-78.9112,,8.99,8.99,,Original Ny Cheese Pizza,Ricky's NY Pizza,27712,0,25,NC
AVweCpbLIN2L1WUf1eaC,1607 Montford Dr,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/1607montforddr/588820430,35.171,-80.8494,,12.35,12.35,Premium mozzarella cheese Italian sausage onion green peppers and mild peppers,Italian Sausage Supreme Pizza,Jets Pizza,28209,0,25,NC
AVweCpbLIN2L1WUf1eaC,1607 Montford Dr,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/1607montforddr/588820430,35.171,-80.8494,,11.26,11.26,Premium mozzarella cheese ham bacon and pineapple,Hawaiian Pizza,Jets Pizza,28209,0,25,NC
AVweCpbLIN2L1WUf1eaC,1607 Montford Dr,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/1607montforddr/588820430,35.171,-80.8494,,11.26,11.26,Premium mozzarella cheese grilled chicken bacon red onions and sweet baby ray39s BBQ sauce,BBQ Chicken Pizza,Jets Pizza,28209,0,25,NC
AVweCpbLIN2L1WUf1eaC,1607 Montford Dr,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/1607montforddr/588820430,35.171,-80.8494,,11,11,Six large slices,Large Cheese New York Style Crust Pizza,Jets Pizza,28209,0,25,NC
AVweCpbLIN2L1WUf1eaC,1607 Montford Dr,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/1607montforddr/588820430,35.171,-80.8494,,7.99,7.99,Cut in to crispy squares,Thin Crust Cheese Pizza,Jets Pizza,28209,0,25,NC
AVweCpbLIN2L1WUf1eaC,1607 Montford Dr,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/1607montforddr/588820430,35.171,-80.8494,,12.35,12.35,Premium mozzarella cheese mushrooms onions green peppers black olives and tomatoes,Veggie Pizza,Jets Pizza,28209,0,25,NC
AVweCpbLIN2L1WUf1eaC,1607 Montford Dr,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/1607montforddr/588820430,35.171,-80.8494,,12.35,12.35,Premium mozzarella cheese grilled chicken onions green peppers mild peppers and tomatoes,Grilled Chicken Pizza,Jets Pizza,28209,0,25,NC
AVweCpbLIN2L1WUf1eaC,1607 Montford Dr,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/1607montforddr/588820430,35.171,-80.8494,,6.99,6.99,Baked pizza dough with pepperoni ham premium mozzarella cheese mushrooms and pizza sauce Topped with butter and Romano cheese,Pizza Sub,Jets Pizza,28209,0,25,NC
AVzA0uHELD2H7whiWEdE,211 Mineola Ave,"Pizza,Franchising,Pizza Place,Restaurants",Accommodation & Food Services,Roslyn Heights,US,us/ny/roslynheights/211mineolaave/334208,40.7859,-73.649,,13.5,13.5,,Build Your Own Skinny Pizza,Skinny Pizza,11577,0,25,NY
AVweiIY3IN2L1WUf51I2,1149 W Chester Pike,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,West Chester,US,us/pa/westchester/1149wchesterpike/275592494,39.9697,-75.5671,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,11.99,11.99,Hamampcomma pineapple and bacon,Hawaiian Pizza,Pat's Pizzeria,19382,0,25,PA
AVweiIY3IN2L1WUf51I2,1149 W Chester Pike,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,West Chester,US,us/pa/westchester/1149wchesterpike/275592494,39.9697,-75.5671,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,25,25,,Happy Birthday Pizza,Pat's Pizzeria,19382,0,25,PA
AVweiIY3IN2L1WUf51I2,1149 W Chester Pike,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,West Chester,US,us/pa/westchester/1149wchesterpike/275592494,39.9697,-75.5671,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,11.99,11.99,Black olivesampcomma mushroomsampcomma onionsampcomma tomatoes and fresh peppers,Vegetarian Pizza,Pat's Pizzeria,19382,0,25,PA
AVweiIY3IN2L1WUf51I2,1149 W Chester Pike,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,West Chester,US,us/pa/westchester/1149wchesterpike/275592494,39.9697,-75.5671,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,6.99,6.99,,White Pizza,Pat's Pizzeria,19382,0,25,PA
AVweiIY3IN2L1WUf51I2,1149 W Chester Pike,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,West Chester,US,us/pa/westchester/1149wchesterpike/275592494,39.9697,-75.5671,http://www.citysearch.com/profile/menu/9011236?singlePlatformId=pats-pizzeria-15,3.99,3.99,,Medium Cheese Pizza Special,Pat's Pizzeria,19382,0,25,PA
